
get PaymentMessage{orderId=1467444784053, payAmount=9025.87, paySource=1, payPlatform=1, createTime=1467444784260}
get PaymentMessage{orderId=1467444784723, payAmount=48135.92, paySource=1, payPlatform=1, createTime=1467444791134}
get PaymentMessage{orderId=1467444784687, payAmount=63415.5, paySource=1, payPlatform=1, createTime=1467444790746}
get PaymentMessage{orderId=1467444784689, payAmount=58023.84, paySource=1, payPlatform=1, createTime=1467444790771}
get PaymentMessage{orderId=1467444784721, payAmount=33273.9, paySource=1, payPlatform=1, createTime=1467444791118}
get PaymentMessage{orderId=1467444784695, payAmount=58092.71000000001, paySource=1, payPlatform=1, createTime=1467444790850}
get PaymentMessage{orderId=1467444784691, payAmount=25923.16, paySource=1, payPlatform=1, createTime=1467444790862}
get PaymentMessage{orderId=1467444784693, payAmount=46889.41, paySource=1, payPlatform=1, createTime=1467444790819}
get PaymentMessage{orderId=1467444784740, payAmount=18387.0, paySource=0, payPlatform=0, createTime=1467444791385}
get PaymentMessage{orderId=1467444784749, payAmount=29253.0, paySource=0, payPlatform=0, createTime=1467444791385}
get PaymentMessage{orderId=1467444784738, payAmount=17283.0, paySource=0, payPlatform=0, createTime=1467444791286}
get PaymentMessage{orderId=1467444784753, payAmount=9408.0, paySource=0, payPlatform=0, createTime=1467444791437}
get PaymentMessage{orderId=1467444784747, payAmount=12835.0, paySource=0, payPlatform=0, createTime=1467444791431}
get PaymentMessage{orderId=1467444784755, payAmount=20663.0, paySource=0, payPlatform=0, createTime=1467444791445}
get PaymentMessage{orderId=1467444784736, payAmount=7868.0, paySource=0, payPlatform=0, createTime=1467444791296}
get PaymentMessage{orderId=1467444784757, payAmount=9981.0, paySource=0, payPlatform=0, createTime=1467444791559}
get PaymentMessage{orderId=1467444784745, payAmount=9712.0, paySource=0, payPlatform=0, createTime=1467444791363}
get PaymentMessage{orderId=1467444784759, payAmount=20643.0, paySource=0, payPlatform=0, createTime=1467444791546}
get PaymentMessage{orderId=1467444784734, payAmount=10784.0, paySource=0, payPlatform=0, createTime=1467444791259}
get PaymentMessage{orderId=1467444784688, payAmount=65240.259999999995, paySource=1, payPlatform=1, createTime=1467444790810}
get PaymentMessage{orderId=1467444784686, payAmount=63162.36, paySource=1, payPlatform=1, createTime=1467444790764}
get PaymentMessage{orderId=1467444784763, payAmount=9991.0, paySource=0, payPlatform=0, createTime=1467444791618}
get PaymentMessage{orderId=1467444784754, payAmount=5342.0, paySource=0, payPlatform=0, createTime=1467444791530}
get PaymentMessage{orderId=1467444784765, payAmount=1124.0, paySource=0, payPlatform=0, createTime=1467444791572}
get PaymentMessage{orderId=1467444784730, payAmount=22996.0, paySource=0, payPlatform=0, createTime=1467444791239}
get PaymentMessage{orderId=1467444784682, payAmount=48210.78, paySource=1, payPlatform=1, createTime=1467444790740}
get PaymentMessage{orderId=1467444784741, payAmount=5610.0, paySource=0, payPlatform=0, createTime=1467444791324}
get PaymentMessage{orderId=1467444784735, payAmount=3315.0, paySource=0, payPlatform=0, createTime=1467444791324}
get PaymentMessage{orderId=1467444784728, payAmount=6163.0, paySource=0, payPlatform=0, createTime=1467444791217}
get PaymentMessage{orderId=1467444784733, payAmount=14862.0, paySource=0, payPlatform=0, createTime=1467444791300}
get PaymentMessage{orderId=1467444784678, payAmount=49554.44, paySource=1, payPlatform=1, createTime=1467444790654}
get PaymentMessage{orderId=1467444784676, payAmount=34858.86, paySource=1, payPlatform=1, createTime=1467444790654}
get PaymentMessage{orderId=1467444784729, payAmount=593.0, paySource=0, payPlatform=0, createTime=1467444791232}
get PaymentMessage{orderId=1467444784775, payAmount=14944.0, paySource=0, payPlatform=0, createTime=1467444791650}
get PaymentMessage{orderId=1467444784764, payAmount=9634.0, paySource=0, payPlatform=0, createTime=1467444791553}
get PaymentMessage{orderId=1467444784773, payAmount=6850.0, paySource=0, payPlatform=0, createTime=1467444791635}
get PaymentMessage{orderId=1467444784762, payAmount=37427.0, paySource=0, payPlatform=0, createTime=1467444791601}
get PaymentMessage{orderId=1467444784771, payAmount=18335.0, paySource=0, payPlatform=0, createTime=1467444791681}
get PaymentMessage{orderId=1467444784760, payAmount=16859.0, paySource=0, payPlatform=0, createTime=1467444791517}
get PaymentMessage{orderId=1467444784769, payAmount=5817.0, paySource=0, payPlatform=0, createTime=1467444791660}
get PaymentMessage{orderId=1467444784758, payAmount=16385.0, paySource=0, payPlatform=0, createTime=1467444791518}
get PaymentMessage{orderId=1467444784767, payAmount=20631.0, paySource=0, payPlatform=0, createTime=1467444791588}
get PaymentMessage{orderId=1467444784756, payAmount=29239.0, paySource=0, payPlatform=0, createTime=1467444791515}
get PaymentMessage{orderId=1467444784752, payAmount=28514.0, paySource=0, payPlatform=0, createTime=1467444791481}
get PaymentMessage{orderId=1467444784761, payAmount=20621.0, paySource=0, payPlatform=0, createTime=1467444791519}
get PaymentMessage{orderId=1467444784750, payAmount=1980.0, paySource=0, payPlatform=0, createTime=1467444791471}
get PaymentMessage{orderId=1467444784748, payAmount=738.0, paySource=0, payPlatform=0, createTime=1467444791435}
get PaymentMessage{orderId=1467444784746, payAmount=9913.0, paySource=0, payPlatform=0, createTime=1467444791393}
get PaymentMessage{orderId=1467444784744, payAmount=10538.0, paySource=0, payPlatform=0, createTime=1467444791394}
get PaymentMessage{orderId=1467444784742, payAmount=15017.0, paySource=0, payPlatform=0, createTime=1467444791331}
get PaymentMessage{orderId=1467444784751, payAmount=10372.0, paySource=0, payPlatform=0, createTime=1467444791431}
get PaymentMessage{orderId=1467444784786, payAmount=24524.0, paySource=0, payPlatform=0, createTime=1467444791766}
get PaymentMessage{orderId=1467444784784, payAmount=3614.0, paySource=0, payPlatform=0, createTime=1467444791766}
get PaymentMessage{orderId=1467444784782, payAmount=15194.0, paySource=0, payPlatform=0, createTime=1467444791746}
get PaymentMessage{orderId=1467444784780, payAmount=15300.0, paySource=0, payPlatform=0, createTime=1467444791729}
get PaymentMessage{orderId=1467444784789, payAmount=18632.0, paySource=0, payPlatform=0, createTime=1467444791870}
get PaymentMessage{orderId=1467444784696, payAmount=94127.89, paySource=1, payPlatform=1, createTime=1467444790841}
get PaymentMessage{orderId=1467444784778, payAmount=16399.0, paySource=0, payPlatform=0, createTime=1467444791757}
get PaymentMessage{orderId=1467444784700, payAmount=41605.740000000005, paySource=1, payPlatform=1, createTime=1467444790905}
get PaymentMessage{orderId=1467444784787, payAmount=6449.0, paySource=0, payPlatform=0, createTime=1467444791826}
get PaymentMessage{orderId=1467444784704, payAmount=13555.61, paySource=1, payPlatform=1, createTime=1467444790919}
get PaymentMessage{orderId=1467444784776, payAmount=523.0, paySource=0, payPlatform=0, createTime=1467444791733}
get PaymentMessage{orderId=1467444784785, payAmount=36161.0, paySource=0, payPlatform=0, createTime=1467444791759}
get PaymentMessage{orderId=1467444784774, payAmount=2583.0, paySource=0, payPlatform=0, createTime=1467444791726}
get PaymentMessage{orderId=1467444784783, payAmount=4135.0, paySource=0, payPlatform=0, createTime=1467444791792}
get PaymentMessage{orderId=1467444784772, payAmount=13959.0, paySource=0, payPlatform=0, createTime=1467444791629}
get PaymentMessage{orderId=1467444784781, payAmount=3705.0, paySource=0, payPlatform=0, createTime=1467444791789}
get PaymentMessage{orderId=1467444784718, payAmount=62672.96000000001, paySource=1, payPlatform=1, createTime=1467444791147}
get PaymentMessage{orderId=1467444784720, payAmount=61787.84, paySource=1, payPlatform=1, createTime=1467444791168}
get PaymentMessage{orderId=1467444784722, payAmount=45141.23, paySource=1, payPlatform=1, createTime=1467444791154}
get PaymentMessage{orderId=1467444784724, payAmount=54534.73, paySource=1, payPlatform=1, createTime=1467444791199}
get PaymentMessage{orderId=1467444784726, payAmount=77292.44, paySource=1, payPlatform=1, createTime=1467444791194}
get PaymentMessage{orderId=1467444784770, payAmount=6916.0, paySource=0, payPlatform=0, createTime=1467444791621}
get PaymentMessage{orderId=1467444784779, payAmount=16769.0, paySource=0, payPlatform=0, createTime=1467444791712}
get PaymentMessage{orderId=1467444784768, payAmount=1439.0, paySource=0, payPlatform=0, createTime=1467444791592}
get PaymentMessage{orderId=1467444784777, payAmount=9311.0, paySource=0, payPlatform=0, createTime=1467444791680}
get PaymentMessage{orderId=1467444784766, payAmount=21077.0, paySource=0, payPlatform=0, createTime=1467444791649}
get PaymentMessage{orderId=1467444784716, payAmount=48601.729999999996, paySource=1, payPlatform=1, createTime=1467444791092}
get PaymentMessage{orderId=1467444784714, payAmount=4344.63, paySource=1, payPlatform=1, createTime=1467444791078}
get PaymentMessage{orderId=1467444784712, payAmount=57604.41, paySource=1, payPlatform=1, createTime=1467444791015}
get PaymentMessage{orderId=1467444784710, payAmount=30062.86, paySource=1, payPlatform=1, createTime=1467444791076}
get PaymentMessage{orderId=1467444784708, payAmount=15800.349999999999, paySource=1, payPlatform=1, createTime=1467444791043}
get PaymentMessage{orderId=1467444784706, payAmount=24928.480000000003, paySource=1, payPlatform=1, createTime=1467444790978}
get PaymentMessage{orderId=1467444784702, payAmount=95364.57, paySource=1, payPlatform=1, createTime=1467444790955}
get PaymentMessage{orderId=1467444784698, payAmount=41634.27, paySource=1, payPlatform=1, createTime=1467444790877}
get PaymentMessage{orderId=1467444784694, payAmount=56615.57, paySource=1, payPlatform=1, createTime=1467444790824}
get PaymentMessage{orderId=1467444784692, payAmount=13804.2, paySource=1, payPlatform=1, createTime=1467444790864}
get PaymentMessage{orderId=1467444784690, payAmount=5845.93, paySource=1, payPlatform=1, createTime=1467444790798}
get PaymentMessage{orderId=1467444784788, payAmount=44476.0, paySource=0, payPlatform=0, createTime=1467444791878}
get OrderMessage{orderId=1467444784561, buyerId='buyer4197', productId='product231', salerId='tm_saler673', createTime=1467444789445, totalPrice=57273.47}
1467444784561 is tmall id.
get OrderMessage{orderId=1467444784651, buyerId='buyer1935', productId='product1075', salerId='tm_saler3565', createTime=1467444790371, totalPrice=75808.38}
1467444784651 is tmall id.
get OrderMessage{orderId=1467444784710, buyerId='buyer9763', productId='product1094', salerId='tm_saler588', createTime=1467444790979, totalPrice=34863.86}
1467444784710 is tmall id.
get OrderMessage{orderId=1467444784698, buyerId='buyer6369', productId='product464', salerId='tm_saler3095', createTime=1467444790853, totalPrice=59327.27}
1467444784698 is tmall id.
get OrderMessage{orderId=1467444784688, buyerId='buyer9272', productId='product1422', salerId='tm_saler2814', createTime=1467444790752, totalPrice=90835.26}
1467444784688 is tmall id.
get OrderMessage{orderId=1467444784682, buyerId='buyer1716', productId='product1398', salerId='tm_saler6070', createTime=1467444790690, totalPrice=83186.78}
1467444784682 is tmall id.
get OrderMessage{orderId=1467444784673, buyerId='buyer7074', productId='product310', salerId='tm_saler8650', createTime=1467444790598, totalPrice=26715.85}
1467444784673 is tmall id.
get OrderMessage{orderId=1467444784669, buyerId='buyer3338', productId='product107', salerId='tm_saler7116', createTime=1467444790556, totalPrice=82412.58}
1467444784669 is tmall id.
get OrderMessage{orderId=1467444784659, buyerId='buyer2529', productId='product411', salerId='tm_saler4982', createTime=1467444790454, totalPrice=71568.79}
1467444784659 is tmall id.
get OrderMessage{orderId=1467444784644, buyerId='buyer7377', productId='product1048', salerId='tm_saler2512', createTime=1467444790299, totalPrice=38242.27}
1467444784644 is tmall id.
get OrderMessage{orderId=1467444784633, buyerId='buyer2483', productId='product1126', salerId='tm_saler3294', createTime=1467444790185, totalPrice=68760.38}
1467444784633 is tmall id.
get OrderMessage{orderId=1467444784626, buyerId='buyer8359', productId='product1012', salerId='tm_saler8773', createTime=1467444790114, totalPrice=87958.32}
1467444784626 is tmall id.
get OrderMessage{orderId=1467444784619, buyerId='buyer3769', productId='product1753', salerId='tm_saler3353', createTime=1467444790043, totalPrice=7884.27}
1467444784619 is tmall id.
get OrderMessage{orderId=1467444784613, buyerId='buyer9749', productId='product611', salerId='tm_saler1213', createTime=1467444789981, totalPrice=99975.59}
1467444784613 is tmall id.
get OrderMessage{orderId=1467444784604, buyerId='buyer9862', productId='product1881', salerId='tm_saler6952', createTime=1467444789887, totalPrice=81238.9}
1467444784604 is tmall id.
get OrderMessage{orderId=1467444784598, buyerId='buyer7149', productId='product1404', salerId='tm_saler5269', createTime=1467444789826, totalPrice=41992.66}
1467444784598 is tmall id.
get OrderMessage{orderId=1467444784587, buyerId='buyer7486', productId='product349', salerId='tm_saler7930', createTime=1467444789713, totalPrice=7207.58}
1467444784587 is tmall id.
get OrderMessage{orderId=1467444784582, buyerId='buyer9987', productId='product904', salerId='tm_saler3792', createTime=1467444789661, totalPrice=15923.28}
1467444784582 is tmall id.
get OrderMessage{orderId=1467444784578, buyerId='buyer6881', productId='product1746', salerId='tm_saler9981', createTime=1467444789620, totalPrice=85473.8}
1467444784578 is tmall id.
get OrderMessage{orderId=1467444784571, buyerId='buyer9328', productId='product344', salerId='tm_saler7421', createTime=1467444789548, totalPrice=24336.53}
1467444784571 is tmall id.
get OrderMessage{orderId=1467444784565, buyerId='buyer7227', productId='product207', salerId='tm_saler2083', createTime=1467444789487, totalPrice=45208.67}
1467444784565 is tmall id.
get OrderMessage{orderId=1467444784614, buyerId='buyer5795', productId='product530', salerId='tm_saler742', createTime=1467444789992, totalPrice=93075.77}
1467444784614 is tmall id.
get OrderMessage{orderId=1467444784609, buyerId='buyer9886', productId='product910', salerId='tm_saler1474', createTime=1467444789938, totalPrice=36639.86}
1467444784609 is tmall id.
get OrderMessage{orderId=1467444784600, buyerId='buyer9164', productId='product1914', salerId='tm_saler6577', createTime=1467444789846, totalPrice=27043.05}
